id,W1_pid3,W1_gender,W1_educ,party7,partylean,age,agesq,female,raceeth,educ,ideo,income,employ,state,polint,freq_tv,freq_np,freq_rad,freq_net,freq_disc,log_news_pre,diet_mean_pre,W1_endtime,W2_endtime,W3_PATA306_treatment_w3,W3_Browser_treatment_w3,starttime_w3,endtime_w3,W4_consent,endtime,W5_endtime,W6_endtime,endtime_w7,endtime_w8,comp_fn,comp_hp,log_fn_4w,log_fn_6w,log_fn_pre,log_hp_4w,log_hp_6w,log_hp_pre,policy1_gc_pre,policy3_nafta_pre,policy4_pp_pre,policy5_biz1_pre,policy6_iso_pre,policy8_biz2_pre,policy7_ss,policy9_nk_pre,policy10_harass_pre,policy11_islam_pre,policy12_cc_pre,policy13_fbi_pre,policy14_imm_pre,issue_scale,issue_scale_w5,issue_scale_w7,issue_scale_pre,policy14_imm,imm2,imm3,imm_issue_scale,imm_issue_scale_w5,imm_issue_scale_w7,log_cons_1w,log_cons_pre,log_lib_1w,log_lib_pre,log_total_pre,log_cons_4w,log_lib_4w,log_cons_6w,log_lib_6w,weekly_log_news_plus1_1w,weekly_log_news_plus1_4w,weekly_log_news_plus1_6w,weekly_log_cons_4w,weekly_log_cons_6w,weekly_log_lib_4w,weekly_log_lib_6w,cons_links,cons_links_pre,total_links_pre,lib_links,lib_links_pre,follows_cons_media,follows_elites,follows_lib_media,W4_PATA450a,W2_PATA2_3_Dem,W4_PATA450b,W2_PATA2_3_Rep,W4_PATA450e,W2_PATA2_6,affpol_out,affpol_pre,ppol,W2_PATA2_1_m_1,W2_PATA2_1_m_2,W2_PATA2_1_m_3,W2_PATA2_1_m_4,W2_PATA2_1_m_5,W2_PATA2_1_m_6,W2_PATA2_1_m_7,W2_PATA2_1_m_8,W2_PATA2_1_m_9,W2_PATA2_1_m_10,W2_PATA2_1_m_11,W2_PATA2_1_m_12,W2_PATA2_1_m_13,W2_PATA2_1_m_14,W2_PATA2_1_m_15,W2_PATA2_1_m_16,W2_PATA2_1_m_17,W2_PATA2_1_m_18,W2_PATA2_1_m_19,W2_PATA2_1_m_20,W2_PATA2_1_m_21,W3_PATA300_1_w3,W3_PATA300_2_w3,W3_PATA300_3_w3,W3_PATA300_4_w3,W3_PATA300_5_w3,W3_PATA300_6_w3,W3_PATA300_7_w3,W3_PATA300_8_w3,W3_PATA300_9_w3,W3_PATA300_10_w3,W3_PATA300_11_w3,W3_PATA300_12_w3,W3_PATA300_13_w3,W3_PATA300_14_w3,W3_PATA300_15_w3,W3_PATA300_16_w3,W3_PATA300_17_w3,W3_PATA300_18_w3,W3_PATA300_19_w3,W3_PATA300_20_w3,W3_PATA300_21_w3,agenda_lean,agenda_lean_w5,agenda_lean_w8,agenda_lean_pre,trump_approve,trump_approve_w5,trump_approve_pre,cong_rep_approve,cong_rep_approve_pre,cong_dem_approve,cong_dem_approve_pre,vote_after,vote_pre,trust_fox,trust_fox_w5,trust_hp,trust_hp_w5,bias,trust,trust_w7,trust_w8,W4_PATA430a,W4_PATA430b,event_mokken,event_mokken_w5,event_pre_mokken,W2_PATA2_10_m_3,W4_PATA409_1,predicted_house_winner_gop,predicted_vote_share_gop,predicted_district_winner_gop,predicted_house_winner_dem,predicted_vote_share_dem,predicted_district_winner_dem,prediction_certainty,W4_PATA462_a,W4_PATA462_b,W4_PATA462_c
5d6a94069e889ce49c6d5c21a171c2ca,2,1,6,6,Republican,41,1681,0,Asian / other,6,4,9,Full-time,36,4,7,6,7,7,7,NA,0,7/3/18 19:48,8/28/18 15:16,Control,Chrome,10/6/18 16:42,10/6/18 16:46,1,11/2/18 15:38,NA,NA,NA,10/11/19 13:05,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,1,4,3,4,1,5,5,4,7,1,-0.629197105,NA,NA,0.76155245,1,5,4,0.391073564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,3,0,21,83,41,55,4,2,20,-28,3.666666667,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,0.091749205,NA,0.045594667,-0.10868444,4,NA,4,1,1,0,0,0,1,3,NA,2,NA,-2,2,NA,2,41,4,0.333333333,NA,0,2,1,TRUE,56,FALSE,FALSE,44,TRUE,8,1,1,1
7225079fb392000db6e821fbc67b6740,1,2,3,2,Democrat,61,3721,1,Asian / other,3,3,10,Retired,4,3,6,2,2,5,4,4.812184355,-0.113285027,5/25/18 21:11,8/28/18 15:16,Control,Safari,10/6/18 1:32,10/6/18 1:36,1,10/31/18 0:43,12/20/18 19:49,1/24/19 19:33,4/1/19 22:55,10/9/19 16:39,0,0,1.386294361,1.609437912,0,1.386294361,1.386294361,1.098612289,4,4,1,5,2,4,1,3,5,1,3,2,1,-0.865757765,NA,NA,-0.924913621,1,6,4,0.228095604,0.486188935,0.629664018,0,1.386294361,2.564949357,4.787491743,8.550241045,2.63905733,4.709530201,3.33220451,5.111987788,2.564949357,3.457892725,3.496507561,1.446918983,1.704748092,3.349904087,3.349904087,NA,NA,NA,NA,NA,NA,NA,NA,73,74,40,20,6,6,33,54,2.666666667,2,1,1,2,2,1,2,1,2,1,2,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,1,2,1,2,2,2,2,0.404761953,0.076263413,0.273374594,0.273374594,1,1,1,0,0,1,1,1,1,2,2,3,2,0,3,3,3,2,3,0.25,4,0.666666667,1,1,FALSE,44,FALSE,TRUE,56,TRUE,10,1,1,5
e1c022e048d5aa2d850fd727841b24f4,1,2,3,2,Democrat,51,2601,1,White,3,2,8,Full-time,27,4,4,4,6,7,5,5.164785974,-0.086490506,7/8/18 17:14,8/28/18 15:16,FoxNews,Chrome,10/6/18 19:48,10/6/18 19:56,1,10/31/18 13:21,12/20/18 20:05,1/24/19 20:49,4/2/19 13:37,NA,0,0,0.693147181,0.693147181,0,0.693147181,1.386294361,0.693147181,3,5,1,4,3,5,1,1,5,4,4,2,1,-0.999510426,NA,-0.865253748,-0.427468371,1,3,4,0.717029483,1.140532071,1.161648226,1.386294361,1.945910149,3.135494216,5.123963979,9.432283203,1.609437912,4.934473933,1.609437912,5.361292166,3.258096538,3.597312261,3.610917913,0.693147181,0.510825624,3.569532696,3.592735594,NA,NA,NA,NA,NA,NA,NA,NA,91,87,23,29,8,4,68,58,2.333333333,1,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,2,2,2,1,1,1,2,1,1,2,0.255908755,0.357965374,NA,0.271132799,1,1,1,0,0,1,1,1,1,1,1,2,2,0,3,3,NA,6,5,0.333333333,3,1,1,1,FALSE,30,FALSE,TRUE,70,TRUE,8,1,1,5
3fdd60a66aa3d97625ea6b1d2a42a64b,3,2,6,3,Democrat,29,841,1,White,6,2,11,Full-time,12,2,2,2,2,7,4,3.258096538,0.031353333,7/4/18 11:38,8/28/18 15:16,HuffPost,Firefox,10/6/18 12:30,10/6/18 12:36,1,10/31/18 22:05,12/20/18 19:55,1/27/19 23:53,4/1/19 23:19,10/9/19 16:20,0,0,0,0,0,0.693147181,1.386294361,1.098612289,4,NA,1,4,4,4,2,NA,5,3,5,3,1,NA,-0.758198689,NA,-0.673431958,1,1,4,1.042985402,1.140532071,1.161648226,0.693147181,1.386294361,1.945910149,3.135494216,9.699227088,0.693147181,2.302585093,1.098612289,4.343805422,2.079441542,1.252762968,2.63905733,0.223143551,0.287682072,1.178654996,2.614959778,NA,NA,NA,NA,NA,NA,NA,NA,41,44,0,10,4,4,41,34,3.666666667,1,2,1,2,2,2,1,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,0.35289487,0.36614323,0.271099484,0.345940175,1,1,1,0,0,1,0,1,1,1,1,1,2,1,2,1,1,26,4,0.166666667,3,0.333333333,2,1,TRUE,52,TRUE,FALSE,48,FALSE,6,1,1,4
195a449e59ca95437e829baf403f6326,2,1,3,7,Republican,82,6724,0,Asian / other,3,4,5,Retired,6,4,6,7,1,6,5,6.498282149,-0.163238865,7/3/18 21:10,8/28/18 15:16,Control,Edge,10/5/18 22:48,10/5/18 23:07,1,10/30/18 23:07,12/21/18 2:13,1/25/19 0:02,4/1/19 22:07,10/9/19 16:18,0,0,0,0,0,0,0,0,2,4,3,3,4,1,3,4,3,4,1,6,6,0.814566634,1.361965941,1.2174063,0.519938394,5,6,4,-0.676644301,-0.34003513,-0.387401328,4.343805422,5.411646052,4.663439094,6.089044875,9.59621483,5.18178355,6.104793232,5.192956851,6.463029457,5.204006687,5.056245805,4.923623917,3.81220267,3.428596356,4.725172978,4.679040035,NA,NA,NA,NA,NA,NA,NA,NA,29,50,50,60,3,3,21,10,3.333333333,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,1,2,2,2,1,2,2,1,-0.051187434,-0.033091741,-0.008982529,-0.145501622,4,4,4,1,1,0,0,1,1,2,2,2,1,-1,2,3,2,18,4,0.25,3,0.666666667,2,1,TRUE,60,TRUE,FALSE,40,FALSE,10,3,3,1
d816fbea680cd806f71630cf5fb397eb,2,2,4,6,NA,74,5476,1,White,4,4,3,Retired,12,NA,NA,NA,1,1,1,6.591673732,0.035063804,4/25/18 10:07,8/28/18 15:16,FoxNews,Chrome,10/6/18 7:56,10/6/18 8:02,NA,NA,NA,1/24/19 20:23,NA,10/9/19 16:39,NA,NA,3.891820298,3.891820298,3.091042453,0,0,0,1,3,4,3,5,1,NA,3,3,4,1,11,10,NA,NA,NA,1.24368409,NA,NA,NA,NA,NA,NA,3.988984047,6.590301048,0,0.693147181,9.375261414,3.988984047,0,3.988984047,0,3.988984047,2.656756907,2.285777975,2.656756907,2.285777975,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,74,NA,1,NA,NA,NA,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,NA,NA,0.00266193,-0.114326832,NA,NA,4,0,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91785280e126c1696dbfbb19423f0b99,1,1,3,1,Democrat,77,5929,0,White,3,1,6,Retired,30,4,5,4,2,7,5,NA,0,4/25/18 1:14,8/28/18 15:16,NA,NA,NA,NA,1,11/2/18 15:38,12/21/18 0:37,1/24/19 20:10,4/2/19 0:39,10/12/19 13:15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,5,2,NA,NA,5,5,1,1,-0.837123633,-0.612334762,-1.40133754,-0.631908779,1,7,3,0.666040824,0.617057562,0.629664018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,92,0,8,7,7,99,84,4,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126384407,0.092990857,0.341355599,NA,1,1,1,0,0,1,0,1,0,1,1,4,4,-1,4,4,4,10,3,0.25,2,0.666666667,1,2,FALSE,44,FALSE,TRUE,56,TRUE,6,3,1,5
5220e0798ca6882603728b61f9bf6d0c,1,1,4,2,Democrat,50,2500,0,White,4,1,4,Permanently disabled,23,4,7,1,1,7,4,2.995732274,-0.029878788,4/28/18 10:23,8/28/18 15:17,FoxNews,Safari,10/6/18 1:14,10/6/18 1:27,1,10/30/18 22:33,12/20/18 19:50,1/24/19 19:29,4/1/19 22:11,10/9/19 16:59,0,0,0,0,1.098612289,0,0,0,1,4,1,5,2,5,1,NA,5,1,5,1,1,NA,NA,-1.104291426,-0.696852019,1,1,4,1.042985402,1.140532071,1.028652174,0,1.098612289,1.609437912,2.772588722,8.346879254,1.386294361,3.044522438,1.791759469,4.143134726,1.945910149,2.224623552,2.650891787,0.559615788,0.606135804,1.791759469,2.427748236,NA,NA,NA,NA,NA,0,7,3,40,42,0,0,7,1,40,42,4.333333333,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,1,1,2,1,2,2,1,1,1,2,1,1,1,1,2,0.39529573,0.396402577,0.460125767,0.278779889,1,1,1,0,0,1,1,1,1,1,1,2,2,1,3,3,3,12,4,0.333333333,3,1,1,1,FALSE,36,FALSE,TRUE,64,TRUE,6,1,2,5
f2a29b5ae4cd04525a4d1a540a27f10f,2,1,2,6,Republican,79,6241,0,White,2,4,3,Retired,42,4,5,5,2,2,4,2.397895273,-0.0706,4/25/18 0:37,8/28/18 15:17,HuffPost,Chrome,10/5/18 22:30,10/5/18 22:34,1,10/31/18 15:02,12/20/18 23:16,1/24/19 20:04,NA,10/9/19 18:38,0,0,0,0,0,0,0,0,1,3,1,4,5,3,4,1,5,5,1,11,11,1.154526676,0.719109484,NA,1.101492089,9,11,1,-0.593504468,-1.014884417,NA,0,0,0,2.397895273,5.472270674,0,1.945910149,0,1.945910149,0,0.916290732,0.693147181,0,0,0.916290732,0.693147181,NA,NA,NA,NA,NA,NA,NA,NA,20,25,80,65,4,1,60,40,4,2,1,2,1,1,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,1,1,2,1,2,1,1,2,1,2,2,1,2,2,2,2,2,-0.058284702,-0.057026745,-0.011350102,-0.038718157,4,4,4,1,1,0,0,1,1,3,3,3,2,-2,2,NA,1,80,10,0.333333333,3,1,1,1,TRUE,58,TRUE,FALSE,42,FALSE,8,3,4,1
5a60eb1debccd8a09d87148617efb03b,2,1,2,6,Republican,70,4900,0,White,2,4,2,Retired,5,4,5,5,4,7,NA,1.791759469,0.071765625,7/3/18 19:52,8/28/18 15:17,FoxNews,Chrome,10/5/18 22:33,10/5/18 22:43,1,10/30/18 22:47,12/20/18 20:36,1/24/19 19:51,4/1/19 22:38,10/10/19 13:20,NA,NA,NA,NA,0,NA,NA,0,2,5,5,3,5,5,4,3,5,5,1,7,11,-0.45297548,NA,1.22670635,-0.234444447,4,11,2,-0.063502764,-1.055896719,-0.092711563,NA,1.386294361,NA,1.098612289,8.737933858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,7,5,82,55,1,1,75,50,4.666666667,2,2,2,2,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,2,1,2,2,2,2,1,0.025133605,-0.119067009,-0.216401152,-0.018750007,5,5,4,1,1,0,0,1,1,3,2,3,2,-1,2,1,1,23,10,0.333333333,4,0.666666667,1,1,TRUE,18,TRUE,FALSE,82,FALSE,8,5,3,3
6ec9c6a9d5bf4d0fc324b4aece8c47ce,2,2,2,7,Republican,47,2209,1,White,2,5,8,Full-time,42,4,4,1,1,5,4,5.780743516,0.080303483,7/4/18 0:07,8/28/18 15:18,Control,Chrome,10/6/18 17:00,10/6/18 17:10,1,10/31/18 1:15,12/21/18 3:06,1/26/19 14:30,4/2/19 1:26,10/9/19 16:19,1,0,4.290459441,4.700480366,4.96284463,0,0,0,1,1,3,4,5,4,5,2,4,5,1,11,11,1.353217749,0.592726786,0.922668512,1.133221741,10,11,2,-1.420612623,-1.579371228,-1.641761117,3.044522438,4.234106505,3.891820298,5.545177444,10.41114817,3.828641396,4.912654886,4.248495242,4.9698133,4.234106505,3.828641396,3.592735594,2.505525937,2.525728644,3.548179572,3.212186837,NA,NA,NA,NA,NA,0,2,0,9,2,98,98,1,1,89,96,2.666666667,2,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-0.326165294,-0.326165294,-0.307021116,-0.173276532,5,5,5,1,1,0,0,1,1,4,4,2,2,-2,2,1,2,77,4,0.25,3,1,2,1,TRUE,NA,TRUE,FALSE,NA,FALSE,10,4,4,1
96d9920063115d8093f5f4c3bcaba316,1,1,5,2,Democrat,58,3364,0,Black,5,3,6,Permanently disabled,48,4,6,2,1,7,5,5.220355825,-0.149986957,5/25/18 20:24,8/28/18 15:18,Control,Edge,10/5/18 22:56,10/5/18 23:04,1,10/30/18 23:22,12/21/18 0:09,1/24/19 19:41,4/2/19 8:11,10/10/19 12:50,0,0,0.693147181,1.386294361,1.098612289,2.302585093,2.564949357,2.302585093,4,5,1,5,1,5,2,3,4,2,4,1,2,-0.572188962,-0.672068963,-0.931767517,-1.064398883,1,8,4,-0.097860315,0.606804486,0.76266007,0,2.079441542,2.995732274,5.18178355,9.814219085,0.693147181,4.584967479,0.693147181,5.023880521,2.995732274,3.238678452,3.270835564,0.223143551,0.15415068,3.228826156,3.264486336,NA,NA,NA,NA,NA,0,0,0,43,55,0,0,1,7,43,55,4,1,2,1,2,2,2,1,1,2,1,1,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,2,0.4067215,0.24077028,0.221487604,0.215076239,1,1,1,0,0,1,1,1,1,1,1,4,4,-1,3,3,2,15,8,0.333333333,4,0.333333333,1,1,FALSE,23,FALSE,TRUE,77,TRUE,8,1,1,5
66b8f4447e7d72ddad2d1f7c9d6b7363,1,2,3,1,Democrat,53,2809,1,White,3,2,8,Full-time,42,3,6,6,5,7,6,3.583518938,-0.198659091,4/23/18 18:45,8/28/18 15:18,FoxNews,Firefox,10/7/18 13:14,10/8/18 13:48,1,10/31/18 19:16,12/20/18 20:25,1/24/19 19:34,4/2/19 15:04,10/9/19 17:09,0,0,0,0,0,0,0,0,NA,4,1,5,4,5,3,2,NA,5,4,1,3,NA,NA,-1.285941706,-0.567041004,1,2,4,0.880007443,1.140532071,1.161648226,0,0.693147181,2.772588722,3.555348061,9.514658298,0,4.234106505,1.098612289,4.976733742,2.772588722,2.890371758,3.232121052,0,0.287682072,2.890371758,3.218875825,NA,NA,NA,NA,NA,NA,NA,NA,26,61,4,12,8,7,22,49,4.666666667,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,2,2,1,1,2,2,2,2,0.120799062,0.206826349,0.17566192,0.081358235,1,1,1,0,0,1,1,1,1,1,1,2,1,0,2,2,2,29,5,0.25,3,0.666666667,1,1,FALSE,46,FALSE,TRUE,54,TRUE,4,1,4,4
401e2808dfc6488e3ff330904da51fd3,1,2,5,2,Democrat,58,3364,1,White,5,3,10,Full-time,29,4,6,4,6,7,7,NA,0,5/27/18 23:30,8/28/18 15:18,HuffPost,Chrome,10/6/18 3:44,10/6/18 3:53,1,11/2/18 15:08,12/20/18 22:17,1/30/19 20:01,4/2/19 14:31,10/9/19 17:14,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,5,5,3,1,4,4,3,4,1,2,0.326293682,-0.005713124,-0.219072187,-0.743216419,6,1,4,-0.08793948,-0.088550951,-0.182661125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,74,32,33,4,NA,52,41,3.333333333,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,0.208400772,0.23914445,0.144726529,0.059341185,2,1,1,0,0,1,0,1,1,1,3,4,4,0,4,3,3,8,4,0.333333333,4,1,1,1,FALSE,52,TRUE,TRUE,48,FALSE,10,1,1,4
d350f13acc79b856867eabdaeff3b158,1,2,5,1,Democrat,63,3969,1,White,5,2,8,Retired,24,3,1,6,4,6,3,1.609437912,-0.131228571,7/4/18 14:53,8/28/18 15:19,HuffPost,Chrome,10/6/18 0:31,10/6/18 0:55,1,10/31/18 20:02,12/21/18 15:32,1/24/19 19:59,4/2/19 12:59,10/9/19 17:58,NA,NA,NA,NA,0,NA,NA,0,5,5,1,5,1,4,2,1,5,2,5,1,1,-0.675278503,-0.631714088,-0.640903902,-0.687460886,1,2,4,0.880007443,1.140532071,1.161648226,NA,0,NA,1.609437912,4.882801923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,80,27,25,7,7,53,55,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,0.458654411,0.310999589,0.458654411,0.198224701,1,1,1,0,0,1,1,1,1,2,1,3,2,0,4,3,3,9,4,0.25,4,1,1,1,FALSE,45,FALSE,TRUE,55,TRUE,10,1,1,5
67daba91c5971c8fda33473cd57a5099,2,2,5,7,Republican,70,4900,1,White,5,4,4,Part-time,35,4,7,4,6,6,7,NA,0,7/3/18 20:30,8/28/18 15:19,Control,Edge,10/6/18 2:03,10/6/18 2:13,1,10/31/18 1:56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,2,4,4,4,4,2,5,1,1,4,1.431963646,NA,NA,0.771683489,3,10,3,-0.275263008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,16,80,80,1,6,54,64,3.333333333,2,2,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,-0.325018408,NA,NA,-0.123515919,5,NA,5,1,1,0,0,0,1,3,NA,3,NA,-2,1,NA,NA,19,9,0.333333333,NA,0.666666667,1,1,TRUE,58,TRUE,FALSE,42,FALSE,8,4,4,2
fdc4c6325ffbc12348dec1704fcf077b,3,1,6,3,Democrat,63,3969,0,White,6,2,10,Permanently disabled,4,3,5,4,1,4,4,4.189654742,-0.18339875,7/3/18 22:14,8/28/18 15:20,HuffPost,Safari,10/5/18 23:58,10/6/18 0:03,1,10/30/18 22:27,12/20/18 22:12,1/24/19 19:49,4/1/19 23:54,10/9/19 19:39,0,0,0,0,0,0,0,0,5,4,1,3,4,3,4,2,3,2,4,3,2,-0.200533779,-0.407351101,0.014032571,0.052904165,1,4,4,0.554051524,0.617057562,0.76266007,0,0,0,4.189654742,8.975756631,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,53,79,6,9,7,6,47,70,3.666666667,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,0.254858149,0.161587114,0.093735412,0.205868752,1,1,1,0,0,1,1,1,1,1,1,3,3,0,4,3,3,7,11,0.333333333,3,1,1,1,FALSE,47,FALSE,TRUE,53,TRUE,4,2,3,4
57c1901dd6b8b36ddd70e3f327ee66ab,2,2,5,7,Republican,59,3481,1,White,5,5,9,Full-time,17,4,7,4,4,7,7,1.098612289,-0.503,4/25/18 1:13,8/28/18 15:20,Control,Edge,10/6/18 0:12,10/6/18 0:21,1,10/30/18 22:19,12/20/18 19:51,1/24/19 19:30,4/1/19 23:47,10/9/19 17:26,0,0,0,0,0,0,0,0,1,1,5,4,4,1,5,2,3,5,1,10,11,1.897418693,1.325447512,1.602341859,1.832626464,10,11,1,-0.819689444,-1.579371228,-1.494416235,0,0,0,1.098612289,2.197224577,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,90,91,1,1,89,90,5,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,2,2,2,2,2,1,2,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2,1,2,2,1,-0.045726615,-0.213778922,-0.100531962,-0.075824513,5,5,5,1,1,0,0,1,1,4,4,1,1,-2,1,1,1,25,3,0.25,3,1,1,1,TRUE,55,TRUE,FALSE,45,FALSE,4,5,5,1
4984b677c0acd27f6dd372cbccc349f2,2,2,4,7,Republican,67,4489,1,White,4,3,NA,Retired,35,3,6,1,4,7,4,NA,0,5/26/18 1:11,8/28/18 15:20,NA,NA,NA,NA,1,10/30/18 22:35,12/20/18 20:29,1/24/19 20:40,4/5/19 22:20,10/9/19 19:01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,1,5,NA,NA,5,1,4,9,1.650302395,2.241621041,NA,0.678076888,11,11,1,-1.045874421,-1.297127822,-1.641761117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,25,100,93,1,6,96,68,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.205052213,-0.152045563,-0.259246771,NA,5,5,5,1,0,0,0,1,0,3,3,1,1,-2,1,1,1,27,7,0.333333333,2,1,2,1,TRUE,75,TRUE,FALSE,25,FALSE,10,2,5,1
f5a4d7f35432cd69463a7099664f8c4f,2,2,3,7,Republican,69,4761,1,White,3,5,6,Retired,17,1,7,1,4,1,4,0,0.0634,4/24/18 23:48,8/28/18 15:21,FoxNews,Safari,10/6/18 13:00,10/6/18 13:07,1,10/31/18 4:33,12/21/18 4:35,1/25/19 2:55,4/2/19 2:21,10/12/19 0:52,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,3,3,5,1,1,11,0.766400664,NA,0.443434966,-0.099399129,11,11,1,-1.045874421,-0.168154201,-1.641761117,0,0,0,0,6.822197391,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,100,100,1,1,98,100,5.333333333,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2,1,2,2,1,-0.004080147,-0.1351801,-0.028045598,-0.132037827,5,5,5,1,1,0,0,1,1,3,3,1,1,-2,1,1,1,21,15,0.25,3,1,1,1,TRUE,76,TRUE,FALSE,24,FALSE,10,5,5,1
d6f2fa21fbaac1c35701259b1e8996d0,3,1,5,4,Republican,55,3025,0,White,5,5,2,Retired,4,4,2,2,2,7,6,NA,0,7/3/18 19:27,8/28/18 15:21,Control,Chrome,10/5/18 23:30,10/5/18 23:35,1,10/30/18 22:41,12/20/18 20:49,1/26/19 16:36,4/1/19 22:32,10/9/19 18:07,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,5,4,4,1,3,5,1,11,11,2.098892952,1.745820701,1.326576108,1.500399261,11,11,1,-1.045874421,-1.579371228,-1.641761117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,39,167,6,9,3,8,0,5,2,9,3,4,3,4,1,4.666666667,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,-0.03348462,-0.02388713,-0.028176756,-0.014375948,4,4,4,1,1,0,0,1,1,2,2,1,1,2,1,1,1,19,4,0.25,3,1,1,1,TRUE,42,TRUE,FALSE,58,FALSE,4,5,5,1
